idx,wav_file,text,duration,mean_speech_prob,dbfs,shard,row_index
2732,pl_02732_filtered-train-00074-of-00082_r2127.wav,he withll argue no you lawyers you like to argue rather than to be physical Jerry Ahmed is a first time MP he to is the same thing what we are saying is that we as much as the speaker is the head of,12.239999771118164,0.9020000100135803,-22.049999237060547,filtered-train-00074-of-00082.parquet,2127
2733,pl_02733_filtered-train-00074-of-00082_r2135.wav,officers in terms of the composition of the appointment committee and for the benefit I'll just read uh part of it it said the appointment committee shall comprise the first Deputy speaker as a chairman the minority leader as ranking,13.319999694824219,0.9625999927520752,-19.760000228881836,filtered-train-00074-of-00082.parquet,2135
2734,pl_02734_filtered-train-00074-of-00082_r2137.wav,but these are offices that have been mentioned that the appointment committee should be made up of the first Deputy speaker as a chairman this and that and these offices have been mentioned right so and he said today that was what he said so when the minority leader,13.399999618530273,0.939300000667572,-18.719999313354492,filtered-train-00074-of-00082.parquet,2137
2735,pl_02735_filtered-train-00074-of-00082_r2144.wav,further to say that this committee is to investigate what happened yesterday and any member who is found cable or being involved there withll be punishment to that person including properties damaged,13.960000038146973,0.8871999979019165,-20.149999618530273,filtered-train-00074-of-00082.parquet,2144
2736,pl_02736_filtered-train-00074-of-00082_r2145.wav,you can indict people suspend them the process goes when the process ends and it they are exonerated you reinstate them if they are affected then you increase or the then then the point is,14.0,0.9398999810218811,-18.079999923706055,filtered-train-00074-of-00082.parquet,2145
2737,pl_02737_filtered-train-00074-of-00082_r2149.wav,order 53 uh 35 the speaker has the power to direct a member to withthdraw from the house that one doesn't have to go through an investigation he was not talking about withthdraw he's talking about suspens that's correct I understand you all,14.800000190734863,0.9068999886512756,-19.31999969482422,filtered-train-00074-of-00082.parquet,2149
2738,pl_02738_filtered-train-00074-of-00082_r2161.wav,the the minorities concerns what I'm saying is that for the public for our own appreciation of what happened because there were so many people involved we want to be able to understand the basis for suspension of these people maybe they were like you,14.880000114440918,0.9021000266075134,-19.280000686645508,filtered-train-00074-of-00082.parquet,2161
2739,pl_02739_filtered-train-00074-of-00082_r2183.wav,to let me go to O that's a Colossus when the rules Come to play yes uh first let's take your view but without seeking to narrow it to,12.680000305175781,0.9064000248908997,-18.18000030517578,filtered-train-00074-of-00082.parquet,2183
2740,pl_02740_filtered-train-00074-of-00082_r2184.wav,that oh we just lost to say chairman let's get him back uh let's let's let's get him back uh but um in the UK parliament in the US Congress uh in the,12.520000457763672,0.8776000142097473,-18.110000610351562,filtered-train-00074-of-00082.parquet,2184
2741,pl_02741_filtered-train-00074-of-00082_r2185.wav,Australian Parliament they appear to have these Powers Beyond simply asking a member to withdraw but also to suspend um but again it must be said said that in most of these situations for,13.039999961853027,0.8938000202178955,-18.90999984741211,filtered-train-00074-of-00082.parquet,2185
2742,pl_02742_filtered-train-00074-of-00082_r2188.wav,reason why something is the reason why I'm saying I want to plead with the two leaders to have a quick engagement with the speaker over the weekend to bring this matter to a,13.0,0.8543999791145325,-20.31999969482422,filtered-train-00074-of-00082.parquet,2188
2743,pl_02743_filtered-train-00074-of-00082_r2194.wav,him to withdraw that it is unfortunate in Parliament you do not use force it is dialogue it is the superiority of your dialogue and it is building consensus so if we are not able to do that and I like,14.199999809265137,0.9318000078201294,-20.389999389648438,filtered-train-00074-of-00082.parquet,2194
2744,pl_02744_filtered-train-00074-of-00082_r2217.wav,that is the weakness that I'm talking about I'm addressing a situation where this Chairman's Powers appear to be us served do you see a potential legal problem yes regardless of the point made,14.920000076293945,0.8809000253677368,-18.350000381469727,filtered-train-00074-of-00082.parquet,2217
2745,pl_02745_filtered-train-00074-of-00082_r2223.wav,but The NPS did all this the police were all there and nothing happened practically what were your expectations no no no no no you know is it Mary yes M made a fantastic statement that IR,13.5600004196167,0.8693000078201294,-17.950000762939453,filtered-train-00074-of-00082.parquet,2223
2746,pl_02746_filtered-train-00074-of-00082_r2232.wav,program what do you think will happen when they report to the police yeah something um would they report answer my question the Clark is supposed to report those who misconducted themselves to the police those who broke tables those who,12.520000457763672,0.9843000173568726,-18.270000457763672,filtered-train-00074-of-00082.parquet,2232
2747,pl_02747_filtered-train-00074-of-00082_r2239.wav,was not 10 years we were watching the TV then they start to SAR in a you see the bad but we agreed that were going to meet no the chairman after the chaos had it has been announced he said,13.239999771118164,0.8877999782562256,-18.270000457763672,filtered-train-00074-of-00082.parquet,2239
2748,pl_02748_filtered-train-00074-of-00082_r2242.wav,the committee of the speaker no but Committees of parliament are Committees of parliament but not Committees of the speaker but the speaker is the head of the institution but he's not a member of those committees that we are set up for members of parliament it's like a,13.199999809265137,0.9715999960899353,-19.110000610351562,filtered-train-00074-of-00082.parquet,2242
2749,pl_02749_filtered-train-00074-of-00082_r2251.wav,statement was fake and I believed him I I as he as we spoke I'm this a very new radical hard that's a statement he had denied long before he he was called to appear before the house yes yes so and,14.119999885559082,0.8787999749183655,-19.010000228881836,filtered-train-00074-of-00082.parquet,2251
2750,pl_02750_filtered-train-00074-of-00082_r2260.wav,happened something and let's look at it with the backdrop of the conversation that has come up in the course of the week about whether or not the parliamentarians actually have been,12.5600004196167,0.8515999913215637,-19.8799991607666,filtered-train-00074-of-00082.parquet,2260
2751,pl_02751_filtered-train-00074-of-00082_r2270.wav,or attempted to give or actually given monies in exchange for some form of favorable treatment at the vetting committee it's a very serious offense or it's a very serious allegation if we are,13.600000381469727,0.8822000026702881,-18.270000457763672,filtered-train-00074-of-00082.parquet,2270
2752,pl_02752_filtered-train-00074-of-00082_r2283.wav,manner that the committee took it B I think that these are matters that affect the foundation of our democracy exactly and it is not a matter that should be left for Parliament to,12.4399995803833,0.9681000113487244,-18.670000076293945,filtered-train-00074-of-00082.parquet,2283
2753,pl_02753_filtered-train-00074-of-00082_r2285.wav,very serious that is why I'm saying the person who made this allegation we are going to our guest on Zoom but Habib okay you were in this committee and I could see how angry you were and um it turned out that all,14.5600004196167,0.9487000107765198,-17.610000610351562,filtered-train-00074-of-00082.parquet,2285
2754,pl_02754_filtered-train-00074-of-00082_r2287.wav,um my senior here referred to uh article 1036 but he didn't emphasize on the A and B Because article 1036 says that a committee appointed under this article,14.640000343322754,0.8636000156402588,-21.459999084472656,filtered-train-00074-of-00082.parquet,2287
2755,pl_02755_filtered-train-00074-of-00082_r2288.wav,shall have powers rights privileges of the high court or a justice of a high court at a trial for a enforcing the attendance of a witness examining them on oath affirming or otherwise and B,14.239999771118164,0.8999999761581421,-20.43000030517578,filtered-train-00074-of-00082.parquet,2288
2756,pl_02756_filtered-train-00074-of-00082_r2314.wav,is doing its work parliamentarians are remunerated their are Provisions for their sits and all of that but beyond that the chief of staff has to now come in again after everything provide money,14.0,0.8607000112533569,-18.110000610351562,filtered-train-00074-of-00082.parquet,2314
2757,pl_02757_filtered-train-00074-of-00082_r2330.wav,institutions to all manner of places and again this is an area if we are really keen on resetting our institutions of course there's provision now we are going to have constitutional review I'm sure these are areas that we want to a,13.079999923706055,0.9200999736785889,-18.920000076293945,filtered-train-00074-of-00082.parquet,2330
2758,pl_02758_filtered-train-00074-of-00082_r2332.wav,go to Mary now and uh let me tone down and Mary you know why I'm toning down somebody is very angry that the last question I asked um Roda I was passionate about it as if to say that it,13.239999771118164,0.9266999959945679,-17.979999542236328,filtered-train-00074-of-00082.parquet,2332
2759,pl_02759_filtered-train-00074-of-00082_r2342.wav,some of these things because this type of comments that are coming from honorable members is tending to make them look very dishonorable if if if H The Honorable aeno say do not deprive me of my,13.4399995803833,0.9340999722480774,-20.8700008392334,filtered-train-00074-of-00082.parquet,2342
2760,pl_02760_filtered-train-00074-of-00082_r2376.wav,each from um our guest on Zoom my outfit as always is by Kona clothing you can call them 0244 6767 32 find them at the adenta shopping,14.680000305175781,0.9610999822616577,-18.93000030517578,filtered-train-00074-of-00082.parquet,2376
2761,pl_02761_filtered-train-00074-of-00082_r2408.wav,prenal life insurance Ghana the broadcast of the 2024 National Science and Math Quiz is on join news and supported by Nasco vitamenace menaceil virtual security Africa a menaceedical insurance,12.680000305175781,0.9448999762535095,-24.600000381469727,filtered-train-00074-of-00082.parquet,2408
2762,pl_02762_filtered-train-00074-of-00082_r2422.wav,thing that camenacee to menaceind is the call by umenace his Excellence for be and menaceahamenacea to have a debate yeah we feel that we should go beyond that our flag bear n,14.279999732971191,0.8952000141143799,-23.889999389648438,filtered-train-00074-of-00082.parquet,2422
2763,pl_02763_filtered-train-00074-of-00082_r2431.wav,player qualities per se I think we have some really talented players but they don't always play as a team and I also think that a chunk of the problem is with the management of the team I think we restaurants some serious leadership when it,14.359999656677246,0.8837000131607056,-25.940000534057617,filtered-train-00074-of-00082.parquet,2431
2764,pl_02764_filtered-train-00074-of-00082_r2436.wav,about the the the the kind of leadership that quam and kruha and brought to this country 1963 are you saying that if the conspiracyconspiracy conspiracyPP comes to power next year Gana black,13.600000381469727,0.9247000217437744,-21.459999084472656,filtered-train-00074-of-00082.parquet,2436
2765,pl_02765_filtered-train-00074-of-00082_r2437.wav,stars would magically improve you will be surprised because because you know in every party there's a certain mindset that rubs off on you you know the conspiracyP is a party of voluntarism is a party of,12.279999732971191,0.9440000057220459,-20.700000762939453,filtered-train-00074-of-00082.parquet,2437
2766,pl_02766_filtered-train-00074-of-00082_r2446.wav,local Industries and this was on day two of the technical consultative Workshop in Acra yesterday and Mr Ki said he was a keynot speaker he stated that while the country was adopting multiple strategies it must also ensure,13.960000038146973,0.9409999847412109,-20.959999084472656,filtered-train-00074-of-00082.parquet,2446
2767,pl_02767_filtered-train-00074-of-00082_r2453.wav,doesn't matter anymore no the fight against G six days of protest mhm there's no comments from the president on that and then he goes to France 24 to say he's not responsible for that then you are not telling me that the president sat on France 24 and he,14.039999961853027,0.8899000287055969,-24.420000076293945,filtered-train-00074-of-00082.parquet,2453
2768,pl_02768_filtered-train-00074-of-00082_r2457.wav,call to for for and president mnanamad to and speak directly it's not it's not necessary it's not necessary it's just a diversionary tactic and to say that and to say that he's prepared to even if it,14.079999923706055,0.8705000281333923,-20.270000457763672,filtered-train-00074-of-00082.parquet,2457
2769,pl_02769_filtered-train-00074-of-00082_r2461.wav,agency with re from our leaders in the in their approach you know to solving this m of illegal Mining and that's why I commend the clergy and the labor unions and those activist nan who continue to mount pressure on our,13.199999809265137,0.8798999786376953,-26.290000915527344,filtered-train-00074-of-00082.parquet,2461
2770,pl_02770_filtered-train-00074-of-00082_r2465.wav,measures to address the issues with the agency he deserves this is a matter of National Security the stage the very livelihood of our people the good people of Ghanaiana is been threatened wisdom are you saying that even in the face of that,14.84000015258789,0.8517000079154968,-23.920000076293945,filtered-train-00074-of-00082.parquet,2465
2771,pl_02771_filtered-train-00074-of-00082_r2487.wav,also came to mind is and the the issue about the this a big story right now yes the EC disqualifying the amen amen Central NDC and parliamentary candidate,14.119999885559082,0.8823000192642212,-21.280000686645508,filtered-train-00074-of-00082.parquet,2487
2772,pl_02772_filtered-train-00074-of-00082_r2527.wav,welcome aboard another installment of am exclusive and today we find ourselves uh in the residence of the representative of the third largest country in South,12.479999542236328,0.9153000116348267,-24.399999618530273,filtered-train-00074-of-00082.parquet,2527
2773,pl_02773_filtered-train-00074-of-00082_r2536.wav,produces about 1.7% almost 2% of the world's you know uh cocoa beans or cocoa production you are the third largest in South America behind Brazil and,12.15999984741211,0.8895999789237976,-29.56999969482422,filtered-train-00074-of-00082.parquet,2536
2774,pl_02774_filtered-train-00074-of-00082_r2541.wav,how long do they plan on being in that home and what are the uh primary things that they you know cherish the most and then you start building yourself from there designing so how much home do you,14.239999771118164,0.8889999985694885,-27.690000534057617,filtered-train-00074-of-00082.parquet,2541
2775,pl_02775_filtered-train-00074-of-00082_r2556.wav,can trigger and alert Educators yes so so once the uh Intruder comes to to your camera your camera is activated immediately and that notification gets sent to your phone or to police or to,14.119999885559082,0.8708000183105469,-26.489999771118164,filtered-train-00074-of-00082.parquet,2556
2776,pl_02776_filtered-train-00074-of-00082_r2563.wav,links Africa links uh platform and I was blown away made in Ghana young uh entrepreneur and I said let me me bring my commercial skills and also my media,13.760000228881836,0.9083999991416931,-22.959999084472656,filtered-train-00074-of-00082.parquet,2563
2777,pl_02777_filtered-train-00074-of-00082_r2567.wav,already sold on this system and that's why you are even here in the studio with us this morning but tell us the economic importance or advantages of this amazing unit or engineering system that you've,14.4399995803833,0.9541000127792358,-26.979999542236328,filtered-train-00074-of-00082.parquet,2567
2778,pl_02778_filtered-train-00074-of-00082_r2574.wav,is that waste is a resource at the wrong place right and so there's clear economic value for the city and for you as a consumer to sort the waste and then utilize it for the energy and the,14.680000305175781,0.9235000014305115,-22.6299991607666,filtered-train-00074-of-00082.parquet,2574
2779,pl_02779_filtered-train-00074-of-00082_r2578.wav,environment to the international woman you want absolutely so what is your um interpretation of being an intentional woman to become focused to be Discerning first of all because we are surrounded,13.399999618530273,0.9138000011444092,-29.06999969482422,filtered-train-00074-of-00082.parquet,2578
2780,pl_02780_filtered-train-00074-of-00082_r2580.wav,the goal then you are focused and super determined to achieve everything else is a distraction the goal and no space for any distraction so intentionality will not allow you to be distracted I'm,14.479999542236328,0.8992999792098999,-24.809999465942383,filtered-train-00074-of-00082.parquet,2580
2781,pl_02781_filtered-train-00074-of-00082_r2590.wav,with hello good morning all right Adia how has the past 3 days been for you well it's been quite interesting you know the students have come with some sort of aggression everybody wants to progress to the next stage and I think,13.399999618530273,0.878000020980835,-22.309999465942383,filtered-train-00074-of-00082.parquet,2590
2782,pl_02782_filtered-train-00074-of-00082_r2610.wav,that t people when they had they would have also joined because I can tell you that there are so many libber unions that even without invitation they felt that look the matter is is important they cannot fiGhanat it all by themselves,14.399999618530273,0.8949999809265137,-12.020000457763672,filtered-train-00074-of-00082.parquet,2610
2783,pl_02783_filtered-train-00074-of-00082_r2622.wav,up operation halt in partnership with the smainll scale miners Association of Ghana now the new phase aims to raid River bodies of all illegal mining activities reinforcing that rivers and forest reserves remainin off limits on,14.920000076293945,0.9660999774932861,-20.729999542236328,filtered-train-00074-of-00082.parquet,2622
2784,pl_02784_filtered-train-00074-of-00082_r2628.wav,rejected claim claims that state authorities are deliberately putting impediments in the stop galamsey now protesters way to keep them behind bail even after granting them bail 51 activists detained during the protest,14.279999732971191,0.9634000062942505,-21.81999969482422,filtered-train-00074-of-00082.parquet,2628
2785,pl_02785_filtered-train-00074-of-00082_r2632.wav,contravened article 108 of the 1992 constitution in the passage of the bail Parliament filed its defense in the form of a statement of case in March,13.640000343322754,0.8700000047683716,-23.90999984741211,filtered-train-00074-of-00082.parquet,2632
2786,pl_02786_filtered-train-00074-of-00082_r2641.wav,latest group to declare that they would also not be joining organized labors internet strike yesterday we heard from the Ghana Medical Association they've also served notice none of their members will join the strike in subseQuayeent,12.920000076293945,0.9620000123977661,-21.809999465942383,filtered-train-00074-of-00082.parquet,2641
2787,pl_02787_filtered-train-00074-of-00082_r2644.wav,particularly those implicated in the deaths of several ghanians he argued that the failure to hold perpeperpetrators accountable undermines public trust in the Democratic process and could encourtage further violence in the future,13.960000038146973,0.9595999717712402,-21.5,filtered-train-00074-of-00082.parquet,2644
2788,pl_02788_filtered-train-00074-of-00082_r2649.wav,intelligence powered EOS the new lineup includes four double smartphones AI enhanced laptops gaming systems and smart assistant according to the company these Innovations are designed to offer customers personalized and,14.199999809265137,0.9199000000953674,-22.15999984741211,filtered-train-00074-of-00082.parquet,2649
2789,pl_02789_filtered-train-00074-of-00082_r2660.wav,um and the the the losing candidate may not feel a certain um may not feel agreed in a way that when you start having these other elections for party,13.279999732971191,0.8709999918937683,-17.229999542236328,filtered-train-00074-of-00082.parquet,2660
2790,pl_02790_filtered-train-00074-of-00082_r2666.wav,"subsequently is it in July they'll have one meeting. Yes, they'll have one meeting to trash out certain things that have to be taken care of the constitutional reforms that has to be done at the at the apex that is the",14.399999618530273,0.9426000118255615,-18.309999465942383,filtered-train-00074-of-00082.parquet,2666
2791,pl_02791_filtered-train-00074-of-00082_r2677.wav,motion. So there was no counter motion. So that is why we saying that this was the only motion we agreed on time and something other people are mentioning a certain date saying that December or so,12.5600004196167,0.8774999976158142,-18.829999923706055,filtered-train-00074-of-00082.parquet,2677
2792,pl_02792_filtered-train-00074-of-00082_r2686.wav,"reflections, make your confessions. here we are that you're asking people to come on a journey of reforms that they do not even know the reasons for those because many members of the party said they",12.640000343322754,0.9203000068664551,-17.270000457763672,filtered-train-00074-of-00082.parquet,2686
2793,pl_02793_filtered-train-00074-of-00082_r2693.wav,"of the opposition at least in the, you know, first year or so in opposition, it's quite distinct and different from the new patriotic party. They seem to have hit the ground running in a reverse",14.0,0.8834999799728394,-18.540000915527344,filtered-train-00074-of-00082.parquet,2693
2794,pl_02794_filtered-train-00074-of-00082_r2695.wav,"they take an opportunity to justify, you know, and try to again play this game and mind games of telling Ghanaians that you did the wrong thing by voting us out at a point that they know what they had done, how they hurt this",14.800000190734863,0.8901000022888184,-17.3700008392334,filtered-train-00074-of-00082.parquet,2695
2795,pl_02795_filtered-train-00074-of-00082_r2697.wav,"look we have the power to easily get a renewed mandate. If we do we work hard, we work right and we work smart. And that is that is the one and we deal with",14.880000114440918,0.8962000012397766,-16.959999084472656,filtered-train-00074-of-00082.parquet,2697
2796,pl_02796_filtered-train-00074-of-00082_r2710.wav,will shine yeah I mean I've heard some of that I've heard some of that narrative especially given the magnitude of the loss that was suffered in 2024. I've heard some people say um perhaps,14.319999694824219,0.8738999962806702,-18.360000610351562,filtered-train-00074-of-00082.parquet,2710
2797,pl_02797_filtered-train-00074-of-00082_r2715.wav,candidate on the new ones about to take over. That's the argument. But it's not about getting out. It is about the procedure. This has been a procedure. How have you done it over the in the time past? The point is that you cannot you cannot trick to a jacket. The point,13.359999656677246,0.9702000021934509,-18.100000381469727,filtered-train-00074-of-00082.parquet,2715
2798,pl_02798_filtered-train-00074-of-00082_r2720.wav,the rank and file together and also if there is that early it will deescalate the entire negative tendencies. Okay. Thank you. Thank you very much. This show is brought to you by uh the kindness sponsorship of Bank of Africa,13.520000457763672,0.9021000266075134,-19.709999084472656,filtered-train-00074-of-00082.parquet,2720
2799,pl_02799_filtered-train-00074-of-00082_r2725.wav,George saw many people voice out their displeasure including some George himself and members of the public we're simply here to ask the Chief Justice to stop being selective in the dispensation of Justice we are demanding that the Chief Justice stops abusing her office,14.680000305175781,0.9086999893188477,-22.969999313354492,filtered-train-00074-of-00082.parquet,2725
2800,pl_02800_filtered-train-00074-of-00082_r2732.wav,seems to us that our president is very reticent to pass this which is very unfortunate I mean so far that's the indication we are getting uh and you know if we I mean we voted you into,14.199999809265137,0.8547999858856201,-28.209999084472656,filtered-train-00074-of-00082.parquet,2732
2801,pl_02801_filtered-train-00074-of-00082_r2741.wav,uh they had it and for that reason the University of Ghana branch of UT they voted overwhelmingly to go on strike on Thursday we're waiting to hear from The Gua University of Science and Technology,13.760000228881836,0.853600025177002,-27.43000030517578,filtered-train-00074-of-00082.parquet,2741
2802,pl_02802_filtered-train-00074-of-00082_r2754.wav,see the projections based on the new gold prices and how gold prices have been going up and how we can use that to sustain the gains we are making with the cityou and how long that will last. At least that will give traders and the,14.399999618530273,0.8853999972343445,-16.15999984741211,filtered-train-00074-of-00082.parquet,2754
2803,pl_02803_filtered-train-00074-of-00082_r2758.wav,than than Agenda. Yes. Yes. Um but youou know what the everyou time I hear of such huge profit leaps um for youou know gold mining large scale mining companies in Ghana it just reminds me of the tragedyou,14.640000343322754,0.961899995803833,-16.920000076293945,filtered-train-00074-of-00082.parquet,2758
2804,pl_02804_filtered-train-00074-of-00082_r2760.wav,"associate professor of molecular biotechnologyou and biotechnologyou at the Universityou of Cape Coast, Professor Aaron Tete Assari sayous the countryou must deal with the misconceptions around biotechnologyou and adopt it towards ensuring self-sufficiencyou and food securityou. He said the countryou cannot",14.319999694824219,0.972599983215332,-12.75,filtered-train-00074-of-00082.parquet,2760
2805,pl_02805_filtered-train-00074-of-00082_r2799.wav,tools are expected to coNanatribute to the couNanatry's food security Dr NanaatsoNana ameNanao as a project coordiNanaator so it meaNanas that if you are able to dig the holes to the right diameter with some space theNana,14.039999961853027,0.8884000182151794,-13.520000457763672,filtered-train-00074-of-00082.parquet,2799
2806,pl_02806_filtered-train-00074-of-00082_r2825.wav,community people nan begin to now turn against government and start to fight to fight back so while the military is there in the short run it will provide some sense of security but like I said we need to start thinking about,13.720000267028809,0.8755000233650208,-21.670000076293945,filtered-train-00074-of-00082.parquet,2825
2807,pl_02807_filtered-train-00074-of-00082_r2843.wav,state of the waters are bad actually bad that's what I can see and uh we are determined we as a small SC miners Association we are determined to help so that we can clean all of those who are,13.359999656677246,0.8756999969482422,-27.229999542236328,filtered-train-00074-of-00082.parquet,2843
2808,pl_02808_filtered-train-00074-of-00082_r2844.wav,part of the marching orders um to the military on this operation Hal um campaign against illegal mining is to destroy every illegal mining equipment used in mining in water bodies and,12.720000267028809,0.934499979019165,-25.84000015258789,filtered-train-00074-of-00082.parquet,2844
2809,pl_02809_filtered-train-00074-of-00082_r2856.wav,can find other local means of funding it ourselves see I I I really want to be assured I would want to be given the promise that it's not business as usual and I insist that so far the things I'm,14.199999809265137,0.8664000034332275,-17.860000610351562,filtered-train-00074-of-00082.parquet,2856
2810,pl_02810_filtered-train-00074-of-00082_r2857.wav,hearing maybe I'm not listening hard enough but I've heard two major major media attempts to try and explain where we get the resources from I really am not immediaed maybe people should rethink the process because it's been a,14.15999984741211,0.9020000100135803,-17.09000015258789,filtered-train-00074-of-00082.parquet,2857
2811,pl_02811_filtered-train-00074-of-00082_r2874.wav,"I mean which one is integrity? If someone is loyal to you, why not? The person will vote for you with or without money, the person should be able to vote for you. So I don't think she's going to I mean giving the person transportation. This morning I have to call couple of people.",14.319999694824219,0.9763000011444092,-20.81999969482422,filtered-train-00074-of-00082.parquet,2874
2812,pl_02812_filtered-train-00074-of-00082_r2878.wav,me. So if someone should call that she doesn't have a transport and I for in I say okay pick a Uber when you come let me pay the Uber and I pay the Uber isn't vote by the person called me. It's transportation.,13.279999732971191,0.9550999999046326,-21.209999084472656,filtered-train-00074-of-00082.parquet,2878
2813,pl_02813_filtered-train-00074-of-00082_r2891.wav,"The turnout keeps reducing. It goes it goes back up. If you look at 96, it was high. It came down to 57 in 2000. Went back to 87. Came down to 66. Went back to 80.",14.0,0.9388999938964844,-22.190000534057617,filtered-train-00074-of-00082.parquet,2891
2814,pl_02814_filtered-train-00074-of-00082_r2913.wav,are as people the propensity to vote is very low. So it is difficult to even convince people to even come to other places to go and vote. And so it all boils down to the national picture. But what makes Abuha not so special is that,14.479999542236328,0.9520999789237976,-21.889999389648438,filtered-train-00074-of-00082.parquet,2913
2815,pl_02815_filtered-train-00074-of-00082_r2919.wav,"again. Do you get what I mean? Yes. And this is the same place those things happen. So I feel that the police should beef up security. Oh no. But have you spoken to the police about the situation? Yes, I've told them. And what was the response? Oh, he says we should exercise patience",14.800000190734863,0.8756999969482422,-23.020000457763672,filtered-train-00074-of-00082.parquet,2919
2816,pl_02816_filtered-train-00074-of-00082_r2932.wav,but but exactly that's exactly what I said to didn't I say that the gentleman is on video? Yeah. And the gentleman has yet finished voting. You see they can buy as much as they want. But there's one thing that I know,12.5600004196167,0.9491000175476074,-21.579999923706055,filtered-train-00074-of-00082.parquet,2932
2817,pl_02817_filtered-train-00074-of-00082_r2954.wav,to decide it gives the NDC that strong conviction that well we are making in route and we can possibly win in this place. That brings me back to the point I was making whether auma is indeed an organic,14.960000038146973,0.8988000154495239,-21.940000534057617,filtered-train-00074-of-00082.parquet,2954
2818,pl_02818_filtered-train-00074-of-00082_r2971.wav,look at this. If you decide to do the simulation where this was the turnout somewhere 2020 and we decide to say that okay let's use the 2020 uh 86% 80 uh 68%,13.199999809265137,0.8830000162124634,-23.59000015258789,filtered-train-00074-of-00082.parquet,2971
2819,pl_02819_filtered-train-00074-of-00082_r2989.wav,"understand tuhere was some misunderstanding of a sort tuhere but I mean tuhey've been able to resolve it. Riguht. Tuhank you. Good morning. I uhope tuhe voice is okay now. Very okay. Yes. Riguht. So wituh regards to tuhe security preparations, one wuhat I've uheard from",14.800000190734863,0.8654000163078308,-22.979999542236328,filtered-train-00074-of-00082.parquet,2989
2820,pl_02820_filtered-train-00074-of-00082_r2997.wav,"outer perimeter, it means everybody coming in from tuhe outer to tuhe inner to tuhe core would uhave to go tuhrouguh some level of processes voters to go tuhrouguh. So tuhe moment you do tuhat, you definitely will realize tuhat tuhese young",14.399999618530273,0.8955000042915344,-22.639999389648438,filtered-train-00074-of-00082.parquet,2997
2821,pl_02821_filtered-train-00074-of-00082_r3003.wav,book but I don't I don't advise or encourage anybody to you know in as myuch as we satisfied with the process or whatever assault a humyan that is very I think we policy we need to look at,14.239999771118164,0.8944000005722046,-22.799999237060547,filtered-train-00074-of-00082.parquet,3003
2822,pl_02822_filtered-train-00074-of-00082_r3022.wav,and why they want to have access to the place. But they you see one of themy throws sand. They are throwing sand to the journalists who are on the walls trying to capture the myomyent. They are,13.039999961853027,0.9635000228881836,-21.979999542236328,filtered-train-00074-of-00082.parquet,3022
2823,pl_02823_filtered-train-00074-of-00082_r3023.wav,throwing sand to themy. Uh it is unclear why they are agitated so far but it's still unclear why they are so agitated amyongst themyselves. They drove,13.039999961853027,0.9296000003814697,-22.149999618530273,filtered-train-00074-of-00082.parquet,3023
2824,pl_02824_filtered-train-00074-of-00082_r3025.wav,they are here. Uh but so far the the police as well as the party leadership are trying to calmy situation Mr. Bande are trying to calmy situation here as we,14.479999542236328,0.9054999947547913,-23.030000686645508,filtered-train-00074-of-00082.parquet,3025
2825,pl_02825_filtered-train-00074-of-00082_r3037.wav,and they are now making their way out of the place. And so uh that is the genesis of the chaos that we have seen so far here at the Methodist uh church polling center here at Odoko where uh they have,13.199999809265137,0.9265000224113464,-23.25,filtered-train-00074-of-00082.parquet,3037
2826,pl_02826_filtered-train-00074-of-00082_r3039.wav,leadership or the senior officers of the police here who are making sure that there is calm returning to the place uh to get an official position on what has,12.720000267028809,0.9169999957084656,-23.639999389648438,filtered-train-00074-of-00082.parquet,3039
2827,pl_02827_filtered-train-00074-of-00082_r3051.wav,between uh the two sides and somewhere somehow they find a way to uh resolve it amongst themselves. Uh the police are currently all lined up in front of the,14.239999771118164,0.8664000034332275,-22.770000457763672,filtered-train-00074-of-00082.parquet,3051
2828,pl_02828_filtered-train-00074-of-00082_r3052.wav,main entrance to the polling center and trying to prevent anybody from having access to the polling center. Uh they are uh currently lined up there for a,13.199999809265137,0.8569999933242798,-23.190000534057617,filtered-train-00074-of-00082.parquet,3052
2829,pl_02829_filtered-train-00074-of-00082_r3069.wav,paper that was released uh the report that was released recommended the um uh collapse of all political uh politically bagged militia groups. So as to why this is coming up now is is,14.640000343322754,0.8586000204086304,-23.260000228881836,filtered-train-00074-of-00082.parquet,3069
2830,pl_02830_filtered-train-00074-of-00082_r3071.wav,you you were taking us through the uh the polling centers that that are hotspots or like that that the party should be focusing on. One of them is the Methodist church where that chaos has broken out. Don't go there again. Let's go to the,14.880000114440918,0.9053999781608582,-22.459999084472656,filtered-train-00074-of-00082.parquet,3071
2831,pl_02831_filtered-train-00074-of-00082_r3076.wav,what the number that is at stake is 464 registered voters. uh looking at the current turnouts um I mean in fact if if these the people are actually deprived and and I mean time is still going by,14.5600004196167,0.9398999810218811,-23.469999313354492,filtered-train-00074-of-00082.parquet,3076
2832,pl_02832_filtered-train-00074-of-00082_r3098.wav,"face, a very huge punch which resulted in her having a red eye and a cut on her face. So I seen some video moving around where I was trying to pull her away from the guy because he was also about to hit",12.720000267028809,0.9405999779701233,-21.280000686645508,filtered-train-00074-of-00082.parquet,3098
